DATE,ID,DAY_MAX_OZONE,DAILY_AQI_VALUE,SITE_NAME,DAILY_OBS_COUNT,PERCENT_COMPLETE,CBSA_CODE,CBSA_NAME,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2020-03-18 0:00:00,60370113,0.04,37,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-03-19 0:00:00,60370113,0.043,40,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-03-20 0:00:00,60370113,0.038,35,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-03-21 0:00:00,60370113,0.042,39,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-03-22 0:00:00,60370113,0.041,38,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-03-23 0:00:00,60370113,0.042,39,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-03-24 0:00:00,60370113,0.041,38,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-03-25 0:00:00,60370113,0.04,37,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-03-26 0:00:00,60370113,0.041,38,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-03-27 0:00:00,60370113,0.043,40,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-03-28 0:00:00,60370113,0.048,44,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-03-29 0:00:00,60370113,0.047,44,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-03-30 0:00:00,60370113,0.042,39,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-03-31 0:00:00,60370113,0.048,44,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-01 0:00:00,60370113,0.044,41,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-02 0:00:00,60370113,0.042,39,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-03 0:00:00,60370113,0.046,43,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-04 0:00:00,60370113,0.045,42,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-05 0:00:00,60370113,0.033,31,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-06 0:00:00,60370113,0.04,37,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-07 0:00:00,60370113,0.04,37,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-08 0:00:00,60370113,0.042,39,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-09 0:00:00,60370113,0.035,32,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-10 0:00:00,60370113,0.039,36,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-11 0:00:00,60370113,0.041,38,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-12 0:00:00,60370113,0.038,35,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-13 0:00:00,60370113,0.038,35,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-14 0:00:00,60370113,0.038,35,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-15 0:00:00,60370113,0.054,50,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-16 0:00:00,60370113,0.046,43,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-17 0:00:00,60370113,0.034,31,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-18 0:00:00,60370113,0.039,36,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-19 0:00:00,60370113,0.04,37,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-20 0:00:00,60370113,0.038,35,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-21 0:00:00,60370113,0.038,35,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-22 0:00:00,60370113,0.046,43,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-23 0:00:00,60370113,0.044,41,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-24 0:00:00,60370113,0.058,61,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-25 0:00:00,60370113,0.062,74,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-26 0:00:00,60370113,0.056,54,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-27 0:00:00,60370113,0.054,50,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-28 0:00:00,60370113,0.043,40,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-29 0:00:00,60370113,0.04,37,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-04-30 0:00:00,60370113,0.04,37,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
