OBJECTID,DATE,ID,DAY_MAX_OZONE,DAILY_AQI_VALUE,SITE_NAME,DAILY_OBS_COUNT,PERCENT_COMPLETE,CBSA_CODE,CBSA_NAME,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1507,2020-04-01 0:00:00,60670011,0.043,40,Elk Grove-Bruceville,24,100,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,38.302591,-121.420838
1508,2020-04-02 0:00:00,60670011,0.039,36,Elk Grove-Bruceville,24,100,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,38.302591,-121.420838
1509,2020-04-03 0:00:00,60670011,0.038,35,Elk Grove-Bruceville,24,100,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,38.302591,-121.420838
1510,2020-04-04 0:00:00,60670011,0.028,26,Elk Grove-Bruceville,24,100,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,38.302591,-121.420838
1511,2020-04-05 0:00:00,60670011,0.034,31,Elk Grove-Bruceville,24,100,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,38.302591,-121.420838
1512,2020-04-06 0:00:00,60670011,0.041,38,Elk Grove-Bruceville,24,100,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,38.302591,-121.420838
1513,2020-04-07 0:00:00,60670011,0.04,37,Elk Grove-Bruceville,24,100,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,38.302591,-121.420838
1514,2020-04-08 0:00:00,60670011,0.031,29,Elk Grove-Bruceville,24,100,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,38.302591,-121.420838
1515,2020-04-09 0:00:00,60670011,0.038,35,Elk Grove-Bruceville,24,100,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,38.302591,-121.420838
1516,2020-04-10 0:00:00,60670011,0.039,36,Elk Grove-Bruceville,24,100,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,38.302591,-121.420838
1517,2020-04-11 0:00:00,60670011,0.034,31,Elk Grove-Bruceville,24,100,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,38.302591,-121.420838
1518,2020-04-12 0:00:00,60670011,0.034,31,Elk Grove-Bruceville,24,100,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,38.302591,-121.420838
1519,2020-04-13 0:00:00,60670011,0.042,39,Elk Grove-Bruceville,24,100,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,38.302591,-121.420838
1520,2020-04-14 0:00:00,60670011,0.048,44,Elk Grove-Bruceville,24,100,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,38.302591,-121.420838
1521,2020-04-15 0:00:00,60670011,0.048,44,Elk Grove-Bruceville,24,100,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,38.302591,-121.420838
1522,2020-04-16 0:00:00,60670011,0.043,40,Elk Grove-Bruceville,24,100,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,38.302591,-121.420838
1523,2020-04-17 0:00:00,60670011,0.038,35,Elk Grove-Bruceville,24,100,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,38.302591,-121.420838
1524,2020-04-18 0:00:00,60670011,0.044,41,Elk Grove-Bruceville,24,100,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,38.302591,-121.420838
1525,2020-04-19 0:00:00,60670011,0.044,41,Elk Grove-Bruceville,24,100,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,38.302591,-121.420838
1526,2020-04-20 0:00:00,60670011,0.043,40,Elk Grove-Bruceville,24,100,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,38.302591,-121.420838
1527,2020-04-21 0:00:00,60670011,0.041,38,Elk Grove-Bruceville,24,100,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,38.302591,-121.420838
1528,2020-04-22 0:00:00,60670011,0.041,38,Elk Grove-Bruceville,24,100,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,38.302591,-121.420838
1529,2020-04-23 0:00:00,60670011,0.048,44,Elk Grove-Bruceville,24,100,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,38.302591,-121.420838
1530,2020-04-24 0:00:00,60670011,0.046,43,Elk Grove-Bruceville,24,100,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,38.302591,-121.420838
1531,2020-04-25 0:00:00,60670011,0.044,41,Elk Grove-Bruceville,24,100,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,38.302591,-121.420838
1532,2020-04-26 0:00:00,60670011,0.039,36,Elk Grove-Bruceville,24,100,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,38.302591,-121.420838
1533,2020-04-27 0:00:00,60670011,0.045,42,Elk Grove-Bruceville,24,100,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,38.302591,-121.420838
1534,2020-04-28 0:00:00,60670011,0.045,42,Elk Grove-Bruceville,24,100,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,38.302591,-121.420838
1535,2020-04-30 0:00:00,60670011,0.049,45,Elk Grove-Bruceville,24,100,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,38.302591,-121.420838
1608,2020-03-01 0:00:00,60750005,0.039,36,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1609,2020-03-02 0:00:00,60750005,0.038,35,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1610,2020-03-03 0:00:00,60750005,0.027,25,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1611,2020-03-04 0:00:00,60750005,0.037,34,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1612,2020-03-05 0:00:00,60750005,0.038,35,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1613,2020-03-06 0:00:00,60750005,0.037,34,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1614,2020-03-07 0:00:00,60750005,0.039,36,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1615,2020-03-08 0:00:00,60750005,0.039,36,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1616,2020-03-09 0:00:00,60750005,0.038,35,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1617,2020-03-10 0:00:00,60750005,0.035,32,San Francisco,20,83,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1618,2020-03-11 0:00:00,60750005,0.036,33,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1619,2020-03-12 0:00:00,60750005,0.035,32,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1620,2020-03-13 0:00:00,60750005,0.039,36,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1621,2020-03-14 0:00:00,60750005,0.042,39,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1622,2020-03-15 0:00:00,60750005,0.044,41,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1623,2020-03-16 0:00:00,60750005,0.041,38,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1624,2020-03-17 0:00:00,60750005,0.038,35,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1625,2020-03-18 0:00:00,60750005,0.039,36,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1626,2020-03-19 0:00:00,60750005,0.04,37,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1627,2020-03-20 0:00:00,60750005,0.039,36,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1628,2020-03-21 0:00:00,60750005,0.042,39,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1629,2020-03-22 0:00:00,60750005,0.039,36,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1630,2020-03-23 0:00:00,60750005,0.044,41,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1631,2020-03-24 0:00:00,60750005,0.042,39,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1632,2020-03-25 0:00:00,60750005,0.041,38,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1633,2020-03-26 0:00:00,60750005,0.037,34,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1634,2020-03-27 0:00:00,60750005,0.048,44,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1635,2020-03-28 0:00:00,60750005,0.044,41,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1636,2020-03-29 0:00:00,60750005,0.042,39,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1637,2020-03-30 0:00:00,60750005,0.033,31,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1638,2020-03-31 0:00:00,60750005,0.033,31,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1639,2020-04-01 0:00:00,60750005,0.037,34,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1640,2020-04-02 0:00:00,60750005,0.033,31,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1641,2020-04-03 0:00:00,60750005,0.035,32,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1642,2020-04-04 0:00:00,60750005,0.035,32,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1643,2020-04-05 0:00:00,60750005,0.039,36,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1644,2020-04-06 0:00:00,60750005,0.034,31,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1645,2020-04-07 0:00:00,60750005,0.04,37,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1646,2020-04-08 0:00:00,60750005,0.037,34,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1647,2020-04-09 0:00:00,60750005,0.037,34,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1648,2020-04-10 0:00:00,60750005,0.037,34,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1649,2020-04-11 0:00:00,60750005,0.039,36,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1650,2020-04-12 0:00:00,60750005,0.042,39,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1651,2020-04-13 0:00:00,60750005,0.042,39,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1652,2020-04-14 0:00:00,60750005,0.044,41,San Francisco,22,92,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1653,2020-04-15 0:00:00,60750005,0.036,33,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1654,2020-04-16 0:00:00,60750005,0.031,29,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1655,2020-04-17 0:00:00,60750005,0.041,38,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1656,2020-04-18 0:00:00,60750005,0.042,39,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1657,2020-04-19 0:00:00,60750005,0.041,38,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1658,2020-04-20 0:00:00,60750005,0.039,36,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1659,2020-04-21 0:00:00,60750005,0.034,31,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1660,2020-04-22 0:00:00,60750005,0.029,27,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1661,2020-04-23 0:00:00,60750005,0.032,30,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1662,2020-04-24 0:00:00,60750005,0.031,29,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1663,2020-04-25 0:00:00,60750005,0.025,23,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1664,2020-04-26 0:00:00,60750005,0.042,39,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1665,2020-04-27 0:00:00,60750005,0.034,31,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1666,2020-04-28 0:00:00,60750005,0.026,24,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1667,2020-04-29 0:00:00,60750005,0.025,23,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1668,2020-04-30 0:00:00,60750005,0.039,36,San Francisco,24,100,41860,"San Francisco-Oakland-Hayward, CA",San Francisco,37.765946,-122.399044
1736,2020-03-01 0:00:00,60771002,0.033,31,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1737,2020-03-03 0:00:00,60771002,0.042,39,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1738,2020-03-04 0:00:00,60771002,0.05,46,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1739,2020-03-05 0:00:00,60771002,0.038,35,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1740,2020-03-06 0:00:00,60771002,0.033,31,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1741,2020-03-07 0:00:00,60771002,0.027,25,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1742,2020-03-08 0:00:00,60771002,0.03,28,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1743,2020-03-09 0:00:00,60771002,0.035,32,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1744,2020-03-10 0:00:00,60771002,0.026,24,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1745,2020-03-11 0:00:00,60771002,0.037,34,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1746,2020-03-12 0:00:00,60771002,0.038,35,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1747,2020-03-13 0:00:00,60771002,0.037,34,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1748,2020-03-14 0:00:00,60771002,0.029,27,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1749,2020-03-15 0:00:00,60771002,0.036,33,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1750,2020-03-16 0:00:00,60771002,0.032,30,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1751,2020-03-17 0:00:00,60771002,0.033,31,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1752,2020-03-18 0:00:00,60771002,0.034,31,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1753,2020-03-19 0:00:00,60771002,0.036,33,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1754,2020-03-20 0:00:00,60771002,0.038,35,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1755,2020-03-21 0:00:00,60771002,0.038,35,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1756,2020-03-22 0:00:00,60771002,0.037,34,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1757,2020-03-23 0:00:00,60771002,0.035,32,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1758,2020-03-24 0:00:00,60771002,0.036,33,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1759,2020-03-25 0:00:00,60771002,0.039,36,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1760,2020-03-27 0:00:00,60771002,0.044,41,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1761,2020-03-28 0:00:00,60771002,0.041,38,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1762,2020-03-29 0:00:00,60771002,0.043,40,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1763,2020-03-31 0:00:00,60771002,0.028,26,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1764,2020-04-01 0:00:00,60771002,0.039,36,Stockton-Hazelton,21,88,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1765,2020-04-02 0:00:00,60771002,0.036,33,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1766,2020-04-03 0:00:00,60771002,0.036,33,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1767,2020-04-04 0:00:00,60771002,0.026,24,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1768,2020-04-05 0:00:00,60771002,0.028,26,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1769,2020-04-06 0:00:00,60771002,0.036,33,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1770,2020-04-07 0:00:00,60771002,0.037,34,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1771,2020-04-08 0:00:00,60771002,0.032,30,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1772,2020-04-14 0:00:00,60771002,0.046,43,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1773,2020-04-17 0:00:00,60771002,0.033,31,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1774,2020-04-18 0:00:00,60771002,0.037,34,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1775,2020-04-19 0:00:00,60771002,0.039,36,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1776,2020-04-20 0:00:00,60771002,0.039,36,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1777,2020-04-21 0:00:00,60771002,0.037,34,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1778,2020-04-22 0:00:00,60771002,0.036,33,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1779,2020-04-23 0:00:00,60771002,0.036,33,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1780,2020-04-24 0:00:00,60771002,0.042,39,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1781,2020-04-25 0:00:00,60771002,0.038,35,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1782,2020-04-26 0:00:00,60771002,0.038,35,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1783,2020-04-27 0:00:00,60771002,0.04,37,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1784,2020-04-28 0:00:00,60771002,0.039,36,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1785,2020-04-29 0:00:00,60771002,0.03,28,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1786,2020-04-30 0:00:00,60771002,0.048,44,Stockton-Hazelton,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.9507409,-121.2685227
1859,2020-03-01 0:00:00,60773005,0.04,37,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1860,2020-03-02 0:00:00,60773005,0.038,35,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1861,2020-03-03 0:00:00,60773005,0.039,36,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1862,2020-03-04 0:00:00,60773005,0.054,50,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1863,2020-03-05 0:00:00,60773005,0.046,43,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1864,2020-03-06 0:00:00,60773005,0.035,32,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1865,2020-03-07 0:00:00,60773005,0.031,29,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1866,2020-03-08 0:00:00,60773005,0.032,30,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1867,2020-03-09 0:00:00,60773005,0.039,36,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1868,2020-03-10 0:00:00,60773005,0.036,33,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1869,2020-03-11 0:00:00,60773005,0.043,40,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1870,2020-03-12 0:00:00,60773005,0.046,43,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1871,2020-03-13 0:00:00,60773005,0.039,36,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1872,2020-03-14 0:00:00,60773005,0.038,35,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1873,2020-03-15 0:00:00,60773005,0.041,38,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1874,2020-03-16 0:00:00,60773005,0.04,37,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1875,2020-03-17 0:00:00,60773005,0.036,33,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1876,2020-03-18 0:00:00,60773005,0.037,34,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1877,2020-03-19 0:00:00,60773005,0.041,38,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1878,2020-03-20 0:00:00,60773005,0.041,38,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1879,2020-03-21 0:00:00,60773005,0.042,39,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1880,2020-03-22 0:00:00,60773005,0.042,39,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1881,2020-03-23 0:00:00,60773005,0.04,37,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1882,2020-03-24 0:00:00,60773005,0.04,37,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1883,2020-03-25 0:00:00,60773005,0.044,41,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1884,2020-03-26 0:00:00,60773005,0.04,37,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1885,2020-03-27 0:00:00,60773005,0.049,45,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1886,2020-03-28 0:00:00,60773005,0.044,41,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1887,2020-03-29 0:00:00,60773005,0.044,41,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1888,2020-03-30 0:00:00,60773005,0.038,35,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1889,2020-03-31 0:00:00,60773005,0.035,32,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1890,2020-04-01 0:00:00,60773005,0.042,39,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1891,2020-04-02 0:00:00,60773005,0.04,37,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1892,2020-04-03 0:00:00,60773005,0.039,36,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1893,2020-04-04 0:00:00,60773005,0.031,29,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1894,2020-04-05 0:00:00,60773005,0.035,32,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
1895,2020-04-06 0:00:00,60773005,0.038,35,Tracy-Airport,24,100,44700,"Stockton-Lodi, CA",San Joaquin,37.682635,-121.442495
